fold,split,task_id,sims,distances,distances_norm
fold_0,test,BigCodeBench/172,"[0.9462765, 0.9940299, 0.9915192]","[308, 206, 75]","[0.9565217391304348, 0.639751552795031, 0.2329192546583851]"
fold_0,test,BigCodeBench/117,"[0.9965724, 0.9969839, 0.9958974]","[353, 374, 375]","[0.4048165137614679, 0.4288990825688073, 0.43004587155963303]"
fold_0,test,BigCodeBench/321,"[0.99068856, 0.9912379, 0.9951843]","[436, 466, 422]","[0.6374269005847953, 0.6812865497076024, 0.6169590643274854]"
fold_0,test,BigCodeBench/115,"[0.9939447, 0.9519062, 0.98183966]","[209, 375, 317]","[0.5648648648648649, 1.0135135135135136, 0.8567567567567568]"
fold_0,test,BigCodeBench/41,"[0.9879865, 0.980895, 0.9912065]","[234, 382, 205]","[0.7069486404833837, 1.1540785498489425, 0.6193353474320241]"
fold_0,test,BigCodeBench/8,"[0.9920668, 0.99403274, 0.99172086]","[180, 125, 139]","[0.4972375690607735, 0.3453038674033149, 0.3839779005524862]"
fold_0,test,BigCodeBench/818,"[0.99519414, 0.99331665, 0.99345237]","[144, 132, 130]","[0.6457399103139013, 0.5919282511210763, 0.5829596412556054]"
fold_0,test,BigCodeBench/50,"[0.9944457, 0.99675584, 0.98756117]","[314, 268, 495]","[0.43310344827586206, 0.3696551724137931, 0.6827586206896552]"
fold_0,test,BigCodeBench/125,"[0.99744284, 0.99404657, 0.9971746]","[191, 143, 88]","[0.40210526315789474, 0.30105263157894735, 0.18526315789473685]"
fold_0,test,BigCodeBench/614,"[0.98636734, 0.9874829, 0.9917927]","[360, 356, 315]","[0.8, 0.7911111111111111, 0.7]"
fold_0,test,BigCodeBench/323,"[0.9906018, 0.9945961, 0.9934957]","[541, 474, 479]","[0.7524339360222532, 0.6592489568845619, 0.6662030598052852]"
fold_0,test,BigCodeBench/317,"[0.9979535, 0.9951207, 0.99525404]","[226, 293, 246]","[0.4574898785425101, 0.5931174089068826, 0.4979757085020243]"
fold_0,test,BigCodeBench/864,"[0.9900821, 0.96662486, 0.9828236]","[418, 447, 424]","[0.599713055954089, 0.6413199426111909, 0.6083213773314203]"
fold_0,test,BigCodeBench/993,"[0.99417394, 0.9877782, 0.9850493]","[375, 492, 523]","[0.5136986301369864, 0.673972602739726, 0.7164383561643836]"
fold_0,test,BigCodeBench/1122,"[0.98619616, 0.9904017, 0.98836565]","[300, 290, 267]","[0.6944444444444444, 0.6712962962962963, 0.6180555555555556]"
fold_0,test,BigCodeBench/383,"[0.98406816, 0.9883168, 0.9821002]","[481, 366, 612]","[0.8651079136690647, 0.658273381294964, 1.1007194244604317]"
fold_0,test,BigCodeBench/17,"[0.99323225, 0.9878434, 0.9940468]","[286, 256, 192]","[0.5088967971530249, 0.4555160142348754, 0.3416370106761566]"
fold_0,test,BigCodeBench/1085,"[0.9795336, 0.98705196, 0.96987677]","[267, 332, 664]","[0.5415821501014199, 0.6734279918864098, 1.3468559837728196]"
fold_0,test,BigCodeBench/917,"[0.9896457, 0.99417955, 0.99260515]","[420, 434, 455]","[0.6122448979591837, 0.6326530612244898, 0.6632653061224489]"
fold_0,test,BigCodeBench/1104,"[0.9897169, 0.9723366, 0.9937468]","[401, 410, 337]","[0.8586723768736617, 0.8779443254817987, 0.721627408993576]"
fold_0,test,BigCodeBench/511,"[0.9770774, 0.987487, 0.99222726]","[638, 644, 457]","[0.9522388059701492, 0.9611940298507463, 0.682089552238806]"
fold_0,test,BigCodeBench/291,"[0.9423579, 0.9436993, 0.96456605]","[540, 734, 400]","[1.8, 2.4466666666666668, 1.3333333333333333]"
fold_0,test,BigCodeBench/798,"[0.98612213, 0.9900662, 0.9801642]","[322, 335, 347]","[0.5679012345679012, 0.5908289241622575, 0.6119929453262787]"
fold_0,test,BigCodeBench/607,"[0.9670454, 0.9782018, 0.9818951]","[373, 491, 391]","[0.7659137577002053, 1.0082135523613962, 0.8028747433264887]"
fold_0,test,BigCodeBench/365,"[0.99741423, 0.9980098, 0.9973034]","[138, 150, 151]","[0.28870292887029286, 0.3138075313807531, 0.3158995815899582]"
fold_0,test,BigCodeBench/256,"[0.9965608, 0.99409306, 0.99727196]","[313, 423, 314]","[0.4118421052631579, 0.5565789473684211, 0.4131578947368421]"
fold_0,test,BigCodeBench/857,"[0.5354817, 0.98381555, 0.98045427]","[669, 425, 520]","[1.0, 0.6352765321375187, 0.7772795216741405]"
fold_0,test,BigCodeBench/441,"[0.976305, 0.9770391, 0.9931209]","[398, 463, 283]","[1.0, 1.1633165829145728, 0.7110552763819096]"
fold_0,test,BigCodeBench/215,"[0.97340244, 0.97115314, 0.9767958]","[919, 732, 872]","[2.0153508771929824, 1.605263157894737, 1.912280701754386]"
fold_0,test,BigCodeBench/1036,"[0.9962133, 0.9928955, 0.9911268]","[291, 392, 360]","[0.4794069192751236, 0.6457990115321252, 0.5930807248764415]"
fold_0,test,BigCodeBench/168,"[0.9870191, 0.9736974, 0.9916185]","[401, 631, 264]","[0.8477801268498943, 1.3340380549682875, 0.5581395348837209]"
fold_0,test,BigCodeBench/775,"[0.9957563, 0.99595094, 0.9879758]","[212, 231, 307]","[0.3940520446096654, 0.42936802973977695, 0.570631970260223]"
fold_0,test,BigCodeBench/680,"[0.9888725, 0.9944484, 0.9885124]","[169, 195, 167]","[0.4412532637075718, 0.5091383812010444, 0.4360313315926893]"
fold_0,test,BigCodeBench/1034,"[0.9787828, 0.9770555, 0.98038775]","[747, 694, 589]","[1.3221238938053097, 1.2283185840707964, 1.0424778761061948]"
fold_0,test,BigCodeBench/91,"[0.9938557, 0.995928, 0.997538]","[236, 232, 271]","[0.400679117147708, 0.3938879456706282, 0.4601018675721562]"
fold_0,test,BigCodeBench/284,"[0.9671799, 0.9549743, 0.97295856]","[432, 424, 301]","[1.3980582524271845, 1.372168284789644, 0.9741100323624595]"
fold_0,test,BigCodeBench/75,"[0.9985067, 0.99766076, 0.997007]","[380, 600, 467]","[0.3414195867026056, 0.5390835579514824, 0.4195867026055705]"
fold_0,test,BigCodeBench/531,"[0.9970896, 0.9950383, 0.995895]","[389, 477, 415]","[0.48084054388133496, 0.5896168108776267, 0.5129789864029666]"
fold_0,test,BigCodeBench/922,"[0.9995848, 0.9995074, 0.9999229]","[259, 370, 78]","[0.19923076923076924, 0.2846153846153846, 0.06]"
fold_0,test,BigCodeBench/82,"[0.5381125, 0.99772155, 0.9986673]","[1824, 979, 692]","[1.0, 0.5367324561403509, 0.3793859649122807]"
fold_0,test,BigCodeBench/102,"[0.99305046, 0.9876194, 0.9910474]","[167, 259, 168]","[0.39952153110047844, 0.6196172248803827, 0.4019138755980861]"
fold_0,test,BigCodeBench/882,"[0.9863092, 0.9836941, 0.98470855]","[410, 543, 308]","[0.7321428571428571, 0.9696428571428571, 0.55]"
fold_0,test,BigCodeBench/101,"[0.9905351, 0.9937593, 0.99179274]","[610, 473, 604]","[0.599803343166175, 0.46509341199606685, 0.5939036381514258]"
fold_0,test,BigCodeBench/940,"[0.9984766, 0.99590504, 0.99021673]","[41, 48, 115]","[0.16532258064516128, 0.1935483870967742, 0.4637096774193548]"
fold_0,test,BigCodeBench/244,"[0.9914045, 0.9886061, 0.98816484]","[259, 297, 292]","[0.7295774647887324, 0.8366197183098592, 0.8225352112676056]"
fold_0,test,BigCodeBench/354,"[0.98291194, 0.9828516, 0.9745643]","[478, 490, 618]","[1.0084388185654007, 1.0337552742616034, 1.3037974683544304]"
fold_0,test,BigCodeBench/10,"[0.99462223, 0.97694206, 0.9939706]","[199, 519, 176]","[0.39250493096646943, 1.0236686390532543, 0.34714003944773175]"
fold_0,test,BigCodeBench/759,"[0.532477, 0.9820743, 0.9536105]","[411, 246, 511]","[1.0, 0.5985401459854015, 1.24330900243309]"
fold_0,test,BigCodeBench/222,"[0.9889691, 0.99040234, 0.98680735]","[190, 167, 229]","[0.5177111716621253, 0.4550408719346049, 0.6239782016348774]"
fold_0,test,BigCodeBench/708,"[0.97951096, 0.97921133, 0.98061264]","[642, 596, 334]","[1.3155737704918034, 1.221311475409836, 0.6844262295081968]"
fold_0,test,BigCodeBench/604,"[0.9694643, 0.9570926, 0.97572935]","[719, 932, 572]","[1.533049040511727, 1.9872068230277184, 1.2196162046908317]"
fold_0,test,BigCodeBench/943,"[0.9866779, 0.9811722, 0.9961347]","[597, 645, 244]","[0.8565279770444764, 0.9253945480631277, 0.3500717360114778]"
fold_0,test,BigCodeBench/1025,"[0.99825954, 0.9973837, 0.99079204]","[285, 279, 304]","[0.5621301775147929, 0.5502958579881657, 0.5996055226824457]"
fold_0,test,BigCodeBench/350,"[0.98934203, 0.9938931, 0.99459153]","[1106, 738, 835]","[0.9744493392070485, 0.6502202643171806, 0.73568281938326]"
fold_0,test,BigCodeBench/780,"[0.98173857, 0.9833709, 0.9941601]","[825, 916, 669]","[0.78125, 0.8674242424242424, 0.6335227272727273]"
fold_0,test,BigCodeBench/804,"[0.9953566, 0.9975171, 0.9964988]","[239, 263, 295]","[0.37169517884914466, 0.40902021772939345, 0.45878693623639194]"
fold_0,test,BigCodeBench/781,"[0.98636186, 0.99564636, 0.98465407]","[238, 254, 366]","[0.6397849462365591, 0.6827956989247311, 0.9838709677419355]"
fold_0,test,BigCodeBench/560,"[0.9787058, 0.99458015, 0.9655615]","[663, 696, 692]","[0.6525590551181102, 0.6850393700787402, 0.6811023622047244]"
fold_0,test,BigCodeBench/745,"[0.96323, 0.9850606, 0.98251915]","[623, 342, 341]","[1.7648725212464589, 0.9688385269121813, 0.9660056657223796]"
fold_0,test,BigCodeBench/120,"[0.9909572, 0.9972005, 0.9959179]","[310, 116, 156]","[0.4725609756097561, 0.17682926829268292, 0.23780487804878048]"
fold_0,test,BigCodeBench/216,"[0.97433263, 0.9787815, 0.993657]","[1438, 511, 304]","[2.6288848263254114, 0.9341864716636198, 0.5557586837294333]"
fold_0,test,BigCodeBench/200,"[0.98165935, 0.98309875, 0.99036396]","[301, 577, 375]","[0.596039603960396, 1.1425742574257425, 0.7425742574257426]"
fold_0,test,BigCodeBench/575,"[0.99401426, 0.9821694, 0.9944904]","[179, 313, 144]","[0.5792880258899676, 1.0129449838187703, 0.46601941747572817]"
fold_0,test,BigCodeBench/178,"[0.99042416, 0.9911701, 0.9902484]","[248, 295, 280]","[0.6526315789473685, 0.7763157894736842, 0.7368421052631579]"
fold_0,test,BigCodeBench/831,"[0.9759289, 0.9834566, 0.9864054]","[167, 169, 159]","[0.526813880126183, 0.5331230283911672, 0.501577287066246]"
fold_0,test,BigCodeBench/501,"[0.9963043, 0.9978119, 0.9954562]","[606, 542, 532]","[0.6544276457883369, 0.5853131749460043, 0.5745140388768899]"
fold_0,test,BigCodeBench/460,"[0.98238975, 0.97410697, 0.9890811]","[567, 859, 374]","[0.9982394366197183, 1.5123239436619718, 0.6584507042253521]"
fold_0,test,BigCodeBench/612,"[0.997928, 0.98725003, 0.9944069]","[285, 481, 433]","[0.3501228501228501, 0.5909090909090909, 0.5319410319410319]"
fold_0,test,BigCodeBench/654,"[0.9899204, 0.99583864, 0.99532807]","[670, 482, 480]","[0.8746736292428199, 0.6292428198433421, 0.6266318537859008]"
fold_0,test,BigCodeBench/613,"[0.99686205, 0.9973226, 0.9931457]","[348, 453, 388]","[0.41232227488151657, 0.5367298578199052, 0.4597156398104265]"
fold_0,test,BigCodeBench/1055,"[0.98793423, 0.9851205, 0.9953584]","[316, 462, 326]","[0.6899563318777293, 1.0087336244541485, 0.7117903930131004]"
fold_0,test,BigCodeBench/174,"[0.99565834, 0.9988898, 0.997838]","[68, 59, 40]","[0.20298507462686566, 0.1761194029850746, 0.11940298507462686]"
fold_0,test,BigCodeBench/130,"[0.9913091, 0.98554695, 0.98416597]","[151, 216, 258]","[0.45481927710843373, 0.6506024096385542, 0.7771084337349398]"
fold_0,test,BigCodeBench/315,"[0.9918459, 0.9917832, 0.9911315]","[435, 546, 542]","[0.5141843971631206, 0.6453900709219859, 0.640661938534279]"
fold_0,test,BigCodeBench/145,"[0.9961856, 0.9800643, 0.9965205]","[188, 289, 182]","[0.4973544973544973, 0.7645502645502645, 0.48148148148148145]"
fold_0,test,BigCodeBench/704,"[0.98936844, 0.99076736, 0.9918345]","[256, 206, 249]","[0.4821092278719397, 0.3879472693032015, 0.4689265536723164]"
fold_0,test,BigCodeBench/966,"[0.98720694, 0.97265965, 0.9890672]","[311, 378, 270]","[0.8936781609195402, 1.0862068965517242, 0.7758620689655172]"
fold_0,test,BigCodeBench/1008,"[0.99112374, 0.9855569, 0.986153]","[347, 552, 196]","[0.5125553914327917, 0.8153618906942393, 0.2895125553914328]"
fold_0,test,BigCodeBench/566,"[0.97957146, 0.957787, 0.9817403]","[398, 707, 176]","[1.3491525423728814, 2.3966101694915256, 0.5966101694915255]"
fold_0,test,BigCodeBench/574,"[0.9970922, 0.97867274, 0.9954678]","[262, 783, 203]","[0.4478632478632479, 1.3384615384615384, 0.347008547008547]"
fold_0,test,BigCodeBench/278,"[0.9924345, 0.98453736, 0.9889091]","[151, 133, 126]","[0.3172268907563025, 0.27941176470588236, 0.2647058823529412]"
fold_0,test,BigCodeBench/521,"[0.98679554, 0.98387116, 0.95962834]","[232, 261, 564]","[0.7160493827160493, 0.8055555555555556, 1.7407407407407407]"
fold_0,test,BigCodeBench/471,"[0.99506575, 0.9937164, 0.9836426]","[108, 147, 160]","[0.4, 0.5444444444444444, 0.5925925925925926]"
fold_0,test,BigCodeBench/590,"[0.9946538, 0.9896417, 0.9829572]","[346, 513, 509]","[0.5397815912636506, 0.8003120124804992, 0.7940717628705148]"
fold_0,test,BigCodeBench/83,"[0.9847672, 0.9852103, 0.99676365]","[371, 412, 244]","[0.5075239398084815, 0.5636114911080712, 0.3337893296853625]"
fold_0,test,BigCodeBench/615,"[0.992146, 0.9887277, 0.99442524]","[343, 352, 384]","[0.4886039886039886, 0.5014245014245015, 0.5470085470085471]"
fold_0,test,BigCodeBench/1125,"[0.9269102, 0.93064785, 0.95492524]","[604, 604, 609]","[1.8358662613981762, 1.8358662613981762, 1.851063829787234]"
fold_0,test,BigCodeBench/292,"[0.9855531, 0.9754641, 0.9795083]","[312, 562, 562]","[0.6724137931034483, 1.2112068965517242, 1.2112068965517242]"
fold_0,test,BigCodeBench/478,"[0.9944817, 0.98523605, 0.99246633]","[343, 356, 444]","[0.5301391035548686, 0.5502318392581144, 0.6862442040185471]"
fold_0,test,BigCodeBench/808,"[0.98554003, 0.9821479, 0.97628444]","[319, 336, 461]","[0.7876543209876543, 0.8296296296296296, 1.1382716049382715]"
fold_0,test,BigCodeBench/226,"[0.9863702, 0.9889081, 0.9910754]","[370, 318, 318]","[0.7805907172995781, 0.6708860759493671, 0.6708860759493671]"
fold_0,test,BigCodeBench/535,"[0.9955214, 0.9976823, 0.99244523]","[536, 582, 649]","[0.5070955534531694, 0.5506149479659413, 0.6140018921475875]"
fold_0,test,BigCodeBench/126,"[0.9876181, 0.98020184, 0.9885632]","[616, 766, 622]","[0.8812589413447782, 1.09585121602289, 0.8898426323319027]"
fold_0,test,BigCodeBench/1084,"[0.99350965, 0.9937061, 0.9946493]","[584, 621, 713]","[0.7174447174447175, 0.7628992628992629, 0.8759213759213759]"
fold_0,test,BigCodeBench/77,"[0.9835885, 0.98352987, 0.9812012]","[408, 571, 524]","[0.640502354788069, 0.8963893249607535, 0.8226059654631083]"
fold_0,test,BigCodeBench/341,"[0.9929714, 0.9890569, 0.9948426]","[392, 486, 412]","[0.5467224546722455, 0.6778242677824268, 0.5746164574616457]"
fold_0,test,BigCodeBench/616,"[0.99703705, 0.99391013, 0.99673724]","[482, 571, 388]","[0.5585168018539977, 0.6616454229432214, 0.4495944380069525]"
fold_0,test,BigCodeBench/64,"[0.9924674, 0.98638, 0.9944948]","[272, 337, 197]","[0.6252873563218391, 0.774712643678161, 0.4528735632183908]"
fold_0,test,BigCodeBench/171,"[0.987357, 0.98488605, 0.9807656]","[524, 503, 651]","[0.9081455805892548, 0.8717504332755632, 1.1282495667244368]"
fold_0,test,BigCodeBench/214,"[0.991618, 0.99013096, 0.99011034]","[264, 272, 230]","[0.38653001464128844, 0.39824304538799415, 0.3367496339677892]"
fold_0,test,BigCodeBench/920,"[0.9956539, 0.9892558, 0.96848875]","[115, 133, 394]","[0.4637096774193548, 0.5362903225806451, 1.5887096774193548]"
fold_0,test,BigCodeBench/1054,"[0.98243785, 0.9927924, 0.9938013]","[770, 794, 819]","[0.8113804004214963, 0.8366701791359326, 0.863013698630137]"
fold_0,test,BigCodeBench/156,"[0.9946658, 0.98461, 0.9939544]","[258, 443, 344]","[0.5958429561200924, 1.023094688221709, 0.7944572748267898]"
fold_0,test,BigCodeBench/259,"[0.9813774, 0.9670769, 0.9790517]","[356, 374, 372]","[1.0318840579710145, 1.0840579710144929, 1.0782608695652174]"
fold_0,test,BigCodeBench/895,"[0.97683585, 0.9712493, 0.98209673]","[440, 492, 360]","[1.1488250652741514, 1.2845953002610966, 0.9399477806788512]"
fold_0,test,BigCodeBench/376,"[0.99301744, 0.99505514, 0.98906386]","[187, 158, 200]","[0.6151315789473685, 0.5197368421052632, 0.6578947368421053]"
fold_0,test,BigCodeBench/681,"[0.9866781, 0.98304343, 0.97882533]","[234, 152, 154]","[0.7697368421052632, 0.5, 0.506578947368421]"
fold_0,test,BigCodeBench/717,"[0.9935274, 0.99056834, 0.99692726]","[327, 263, 287]","[0.44010767160161507, 0.35397039030955585, 0.38627187079407804]"
fold_0,test,BigCodeBench/626,"[0.9889942, 0.9910615, 0.99411297]","[286, 258, 235]","[0.6163793103448276, 0.5560344827586207, 0.5064655172413793]"
fold_0,test,BigCodeBench/645,"[0.9966356, 0.9704113, 0.9826237]","[88, 133, 251]","[0.24788732394366197, 0.37464788732394366, 0.7070422535211267]"
fold_0,test,BigCodeBench/186,"[0.9917094, 0.9864562, 0.9863506]","[321, 457, 458]","[0.4483240223463687, 0.638268156424581, 0.6396648044692738]"
fold_0,test,BigCodeBench/789,"[0.99220383, 0.9893623, 0.9891643]","[153, 187, 156]","[0.4540059347181009, 0.5548961424332344, 0.4629080118694362]"
fold_0,test,BigCodeBench/221,"[0.9845124, 0.9866303, 0.98915577]","[934, 669, 610]","[1.5286415711947627, 1.0949263502454991, 0.9983633387888707]"
fold_0,test,BigCodeBench/904,"[0.9821851, 0.9770202, 0.968554]","[273, 495, 373]","[0.7459016393442623, 1.3524590163934427, 1.0191256830601092]"
fold_0,test,BigCodeBench/506,"[0.978395, 0.9731701, 0.9780432]","[438, 716, 919]","[0.7098865478119936, 1.160453808752026, 1.4894651539708266]"
fold_0,test,BigCodeBench/663,"[0.97498566, 0.98722756, 0.97732836]","[751, 392, 516]","[1.5810526315789473, 0.8252631578947368, 1.0863157894736841]"
fold_0,test,BigCodeBench/20,"[0.99441826, 0.94192106, 0.9705657]","[82, 799, 281]","[0.2847222222222222, 2.7743055555555554, 0.9756944444444444]"
fold_0,test,BigCodeBench/926,"[0.9956014, 0.98877853, 0.9937608]","[194, 231, 152]","[0.5434173669467787, 0.6470588235294118, 0.4257703081232493]"
fold_0,test,BigCodeBench/1033,"[0.9898553, 0.97086287, 0.99267226]","[297, 518, 273]","[0.8114754098360656, 1.4153005464480874, 0.7459016393442623]"
fold_0,test,BigCodeBench/35,"[0.97699434, 0.97051716, 0.9710647]","[377, 408, 381]","[1.1389728096676737, 1.2326283987915407, 1.151057401812689]"
fold_0,test,BigCodeBench/374,"[0.9973593, 0.99265337, 0.9913607]","[403, 599, 410]","[0.49753086419753084, 0.7395061728395061, 0.5061728395061729]"
fold_0,test,BigCodeBench/26,"[0.9973894, 0.9703466, 0.9807063]","[101, 365, 189]","[0.36594202898550726, 1.3224637681159421, 0.6847826086956522]"
fold_0,test,BigCodeBench/55,"[0.98125553, 0.9950782, 0.98401976]","[270, 237, 313]","[0.5103969754253308, 0.44801512287334594, 0.5916824196597353]"
fold_0,test,BigCodeBench/638,"[0.9950324, 0.99408686, 0.9945097]","[122, 123, 122]","[0.3515850144092219, 0.35446685878962536, 0.3515850144092219]"
fold_0,test,BigCodeBench/716,"[0.9918925, 0.98991853, 0.99369204]","[269, 269, 202]","[0.5663157894736842, 0.5663157894736842, 0.42526315789473684]"
fold_0,test,BigCodeBench/80,"[0.9984013, 0.9970321, 0.9957577]","[83, 100, 102]","[0.19080459770114944, 0.22988505747126436, 0.23448275862068965]"
fold_0,test,BigCodeBench/257,"[0.9674534, 0.960248, 0.9832598]","[316, 326, 175]","[1.5047619047619047, 1.5523809523809524, 0.8333333333333334]"
fold_0,test,BigCodeBench/191,"[0.9949735, 0.99273837, 0.99103856]","[202, 235, 240]","[0.6292834890965732, 0.7320872274143302, 0.7476635514018691]"
fold_0,test,BigCodeBench/706,"[0.98805577, 0.98707235, 0.99677396]","[245, 217, 233]","[0.3284182305630027, 0.29088471849865954, 0.31233243967828417]"
fold_0,test,BigCodeBench/274,"[0.9983612, 0.99369884, 0.9974091]","[1720, 1907, 834]","[1.0250297973778308, 1.136471990464839, 0.4970202622169249]"
fold_0,test,BigCodeBench/1111,"[0.99637437, 0.99747324, 0.98236823]","[157, 165, 441]","[0.2783687943262411, 0.2925531914893617, 0.7819148936170213]"
fold_0,test,BigCodeBench/135,"[0.9951703, 0.98993814, 0.9980433]","[263, 404, 269]","[0.4290375203915171, 0.6590538336052202, 0.43882544861337686]"
fold_0,test,BigCodeBench/812,"[0.9923158, 0.9920027, 0.99230534]","[466, 542, 391]","[0.7677100494233937, 0.8929159802306426, 0.6441515650741351]"
fold_0,test,BigCodeBench/131,"[0.9913091, 0.9904621, 0.98416597]","[151, 188, 258]","[0.45481927710843373, 0.5662650602409639, 0.7771084337349398]"
fold_0,test,BigCodeBench/636,"[0.9893104, 0.98973405, 0.9848377]","[370, 391, 340]","[0.5967741935483871, 0.6306451612903226, 0.5483870967741935]"
fold_0,test,BigCodeBench/234,"[0.99789584, 0.99268675, 0.99670154]","[254, 489, 464]","[0.3686502177068215, 0.7097242380261248, 0.6734397677793904]"
