fold,split,task_id,sims
fold_0,test,BigCodeBench/111,"[0.9722538, 0.9723883, 0.9750101]"
fold_0,test,BigCodeBench/655,"[0.97674435, 0.98706007, 0.975849]"
fold_0,test,BigCodeBench/452,"[0.9917251, 0.9822404, 0.9930767]"
fold_0,test,BigCodeBench/888,"[0.9708286, 0.949669, 0.96505046]"
fold_0,test,BigCodeBench/1058,"[0.995246, 0.9939595, 0.99461615]"
fold_0,test,BigCodeBench/1068,"[0.9979674, 0.9959564, 0.9958107]"
fold_0,test,BigCodeBench/494,"[0.9936173, 0.9966444, 0.994574]"
fold_0,test,BigCodeBench/1082,"[0.9749305, 0.9778267, 0.9862492]"
fold_0,test,BigCodeBench/910,"[0.9793141, 0.97600853, 0.9763789]"
fold_0,test,BigCodeBench/29,"[0.9962424, 0.9797952, 0.993595]"
fold_0,test,BigCodeBench/105,"[0.9957195, 0.9902164, 0.9946944]"
fold_0,test,BigCodeBench/1121,"[0.959561, 0.96272856, 0.9697247]"
fold_0,test,BigCodeBench/771,"[0.9896538, 0.9913274, 0.9916742]"
fold_0,test,BigCodeBench/661,"[0.98353887, 0.9712478, 0.9758935]"
fold_0,test,BigCodeBench/298,"[0.99357677, 0.99071914, 0.99005175]"
fold_0,test,BigCodeBench/915,"[0.99789286, 0.99547017, 0.99693125]"
fold_0,test,BigCodeBench/1139,"[0.9890358, 0.99162805, 0.9905571]"
fold_0,test,BigCodeBench/177,"[0.98544323, 0.98639035, 0.9884143]"
fold_0,test,BigCodeBench/996,"[0.94605017, 0.9516603, 0.9518366]"
fold_0,test,BigCodeBench/599,"[0.98526406, 0.99251693, 0.9700893]"
fold_0,test,BigCodeBench/250,"[0.9803712, 0.97176486, 0.9723393]"
fold_0,test,BigCodeBench/558,"[0.9885716, 0.98958933, 0.9807814]"
fold_0,test,BigCodeBench/183,"[0.9911717, 0.9954208, 0.99412495]"
fold_0,test,BigCodeBench/346,"[0.98972315, 0.9909717, 0.99272984]"
fold_0,test,BigCodeBench/433,"[0.9903133, 0.9921835, 0.99334395]"
fold_0,test,BigCodeBench/205,"[0.98865056, 0.98814297, 0.9896721]"
fold_0,test,BigCodeBench/952,"[0.9912398, 0.99773264, 0.99595344]"
fold_0,test,BigCodeBench/271,"[0.9905187, 0.9922843, 0.99125254]"
fold_0,test,BigCodeBench/70,"[0.98259145, 0.98013115, 0.98021543]"
fold_0,test,BigCodeBench/1073,"[0.9880785, 0.9667704, 0.9756506]"
fold_0,test,BigCodeBench/972,"[0.9831475, 0.9798466, 0.99469584]"
fold_0,test,BigCodeBench/541,"[0.99202603, 0.9903072, 0.99845374]"
fold_0,test,BigCodeBench/851,"[0.98479724, 0.9916538, 0.9672507]"
fold_0,test,BigCodeBench/611,"[0.97616297, 0.9824744, 0.9917236]"
fold_0,test,BigCodeBench/1129,"[0.9854471, 0.98009115, 0.9839376]"
fold_0,test,BigCodeBench/484,"[0.99325264, 0.9920578, 0.99422723]"
fold_0,test,BigCodeBench/1116,"[0.99232507, 0.9935768, 0.99625385]"
fold_0,test,BigCodeBench/995,"[0.99693775, 0.9898437, 0.98241353]"
fold_0,test,BigCodeBench/458,"[0.98669714, 0.99348545, 0.9864835]"
fold_0,test,BigCodeBench/36,"[0.9952662, 0.9970456, 0.9916565]"
fold_0,test,BigCodeBench/893,"[0.9954237, 0.9929561, 0.9915638]"
fold_0,test,BigCodeBench/492,"[0.98696506, 0.9938327, 0.99113226]"
fold_0,test,BigCodeBench/1100,"[0.98922706, 0.9904899, 0.99459034]"
fold_0,test,BigCodeBench/32,"[0.9482267, 0.96205175, 0.9379971]"
fold_0,test,BigCodeBench/652,"[0.99621373, 0.993718, 0.9928684]"
fold_0,test,BigCodeBench/479,"[0.9903534, 0.9957586, 0.98530924]"
fold_0,test,BigCodeBench/592,"[0.97810894, 0.9834775, 0.9773734]"
fold_0,test,BigCodeBench/644,"[0.98298633, 0.9865017, 0.9782951]"
fold_0,test,BigCodeBench/988,"[0.99480677, 0.9786856, 0.961801]"
fold_0,test,BigCodeBench/400,"[0.979616, 0.9806844, 0.9872722]"
fold_0,test,BigCodeBench/150,"[0.9880388, 0.9918038, 0.98489577]"
fold_0,test,BigCodeBench/847,"[0.9915663, 0.99499524, 0.99182487]"
fold_0,test,BigCodeBench/301,"[0.99749374, 0.98923856, 0.9916777]"
fold_0,test,BigCodeBench/442,"[0.99488246, 0.99760604, 0.99800366]"
fold_0,test,BigCodeBench/898,"[0.96999896, 0.99663764, 0.99885833]"
fold_0,test,BigCodeBench/1000,"[0.9590895, 0.9714457, 0.9735569]"
fold_0,test,BigCodeBench/273,"[0.99745274, 0.9970732, 0.997013]"
fold_0,test,BigCodeBench/593,"[0.99477327, 0.9925033, 0.9919108]"
fold_0,test,BigCodeBench/409,"[0.9927732, 0.98682714, 0.9902568]"
fold_0,test,BigCodeBench/488,"[0.9944174, 0.995014, 0.9928293]"
fold_0,test,BigCodeBench/1057,"[0.9869385, 0.9883273, 0.9884157]"
fold_0,test,BigCodeBench/512,"[0.99099237, 0.9848371, 0.98275495]"
fold_0,test,BigCodeBench/563,"[0.98076576, 0.9623927, 0.9792307]"
fold_0,test,BigCodeBench/811,"[0.98153454, 0.98698074, 0.98843604]"
fold_0,test,BigCodeBench/553,"[0.9678841, 0.9791112, 0.9622368]"
fold_0,test,BigCodeBench/223,"[0.98007834, 0.98157835, 0.992847]"
fold_0,test,BigCodeBench/326,"[0.9842226, 0.9978055, 0.99693936]"
fold_0,test,BigCodeBench/313,"[0.99405736, 0.9932115, 0.9940553]"
fold_0,test,BigCodeBench/1077,"[0.99145675, 0.9882797, 0.9916155]"
fold_0,test,BigCodeBench/853,"[0.98460084, 0.9944759, 0.9878824]"
fold_0,test,BigCodeBench/53,"[0.9961094, 0.99643815, 0.97970396]"
fold_0,test,BigCodeBench/608,"[0.9895349, 0.99417907, 0.995233]"
fold_0,test,BigCodeBench/95,"[0.98179126, 0.990362, 0.9966441]"
fold_0,test,BigCodeBench/945,"[0.99344826, 0.977178, 0.9942137]"
fold_0,test,BigCodeBench/109,"[0.97907424, 0.9913308, 0.98619956]"
fold_0,test,BigCodeBench/254,"[0.9928621, 0.9929942, 0.9902437]"
fold_0,test,BigCodeBench/189,"[0.9875393, 0.9849751, 0.9748208]"
fold_0,test,BigCodeBench/61,"[0.9979797, 0.98260194, 0.99429774]"
fold_0,test,BigCodeBench/916,"[0.96845186, 0.98410106, 0.97850364]"
fold_0,test,BigCodeBench/132,"[0.99281913, 0.9844039, 0.99176025]"
fold_0,test,BigCodeBench/1108,"[0.9392058, 0.9573451, 0.9297056]"
fold_0,test,BigCodeBench/482,"[0.9976343, 0.993612, 0.99745095]"
fold_0,test,BigCodeBench/865,"[0.9934669, 0.994265, 0.98922265]"
fold_1,fit,BigCodeBench/208,[0.9779332]
fold_1,fit,BigCodeBench/475,[0.9927457]
fold_1,fit,BigCodeBench/439,[0.98745453]
fold_1,fit,BigCodeBench/173,[0.99413526]
fold_1,fit,BigCodeBench/985,[0.99660647]
fold_1,fit,BigCodeBench/909,[0.993535]
fold_1,fit,BigCodeBench/713,[0.9930651]
fold_1,fit,BigCodeBench/594,[0.99571]
fold_1,fit,BigCodeBench/360,[0.99157274]
fold_1,fit,BigCodeBench/203,[0.99564254]
fold_1,fit,BigCodeBench/822,[0.9934212]
fold_1,fit,BigCodeBench/314,[0.9799868]
fold_1,fit,BigCodeBench/491,[0.9977473]
fold_1,fit,BigCodeBench/933,[0.9924652]
fold_1,fit,BigCodeBench/1015,[0.99621356]
fold_1,fit,BigCodeBench/1137,[0.9789426]
fold_1,fit,BigCodeBench/507,[0.9857335]
fold_1,fit,BigCodeBench/1123,[0.98881257]
fold_1,fit,BigCodeBench/270,[0.99241567]
fold_1,fit,BigCodeBench/1065,[0.9927033]
fold_1,fit,BigCodeBench/720,[0.9932128]
fold_1,fit,BigCodeBench/88,[0.9815351]
fold_1,fit,BigCodeBench/435,[0.98932695]
fold_1,fit,BigCodeBench/946,[0.9877236]
fold_1,fit,BigCodeBench/875,[0.9733022]
fold_1,fit,BigCodeBench/232,[0.97714245]
fold_1,fit,BigCodeBench/565,[0.9718883]
fold_1,fit,BigCodeBench/402,[0.95494515]
fold_1,fit,BigCodeBench/1113,[0.99458957]
fold_1,fit,BigCodeBench/1044,[0.99134755]
fold_1,fit,BigCodeBench/1030,[0.9939367]
fold_1,fit,BigCodeBench/918,[0.9841902]
fold_1,fit,BigCodeBench/597,[0.97636354]
fold_1,fit,BigCodeBench/697,[0.9814793]
fold_1,fit,BigCodeBench/929,[0.9805378]
fold_1,fit,BigCodeBench/944,[0.9971524]
fold_1,fit,BigCodeBench/701,[0.96873504]
fold_1,fit,BigCodeBench/246,[0.9945195]
fold_1,fit,BigCodeBench/986,[0.9881961]
fold_1,fit,BigCodeBench/913,[0.98489624]
fold_1,fit,BigCodeBench/89,[0.9912143]
fold_1,fit,BigCodeBench/388,[0.9619478]
fold_1,fit,BigCodeBench/584,[0.998423]
fold_1,fit,BigCodeBench/1009,[0.9755358]
fold_1,fit,BigCodeBench/1105,[0.9974846]
fold_1,validate,BigCodeBench/237,[0.9972817]
fold_1,validate,BigCodeBench/412,[0.94463074]
fold_1,validate,BigCodeBench/15,[0.9968635]
fold_1,validate,BigCodeBench/81,[0.9578327]
fold_1,validate,BigCodeBench/204,[0.9650427]
fold_1,validate,BigCodeBench/154,[0.9917026]
fold_1,validate,BigCodeBench/1064,[0.94304764]
fold_1,validate,BigCodeBench/344,[0.9939338]
fold_1,validate,BigCodeBench/941,[0.99766076]
fold_1,validate,BigCodeBench/606,[0.9912035]
fold_1,validate,BigCodeBench/46,[0.9482368]
fold_1,validate,BigCodeBench/1056,[0.99505985]
fold_1,validate,BigCodeBench/602,[0.98028183]
fold_1,validate,BigCodeBench/785,[0.99653876]
fold_1,validate,BigCodeBench/583,[0.99777097]
fold_1,validate,BigCodeBench/1005,[0.98774076]
fold_1,validate,BigCodeBench/1012,[0.9954457]
fold_1,validate,BigCodeBench/103,[0.9921703]
fold_1,validate,BigCodeBench/973,[0.98881817]
fold_1,validate,BigCodeBench/202,[0.9847752]
fold_1,validate,BigCodeBench/881,[0.99207425]
fold_1,validate,BigCodeBench/195,[0.96328914]
fold_1,validate,BigCodeBench/894,[0.99470615]
fold_1,validate,BigCodeBench/320,[0.97788984]
fold_1,validate,BigCodeBench/224,[0.98859155]
fold_1,validate,BigCodeBench/397,[0.9557624]
fold_1,validate,BigCodeBench/1094,[0.99345744]
fold_1,validate,BigCodeBench/715,[0.95108014]
fold_1,validate,BigCodeBench/989,[0.9941591]
fold_1,validate,BigCodeBench/1040,[0.9960343]
fold_1,validate,BigCodeBench/914,[0.99018973]
fold_1,validate,BigCodeBench/524,[0.9963276]
fold_1,validate,BigCodeBench/440,[0.99360085]
fold_1,validate,BigCodeBench/975,[0.9950428]
fold_1,validate,BigCodeBench/85,[0.98979175]
fold_1,validate,BigCodeBench/219,[0.96788126]
fold_1,validate,BigCodeBench/567,[0.97585636]
fold_1,validate,BigCodeBench/493,[0.9969755]
fold_1,validate,BigCodeBench/49,[0.9836633]
fold_1,validate,BigCodeBench/934,[0.98383653]
fold_1,validate,BigCodeBench/124,[0.9983681]
fold_1,validate,BigCodeBench/386,[0.9836974]
fold_1,validate,BigCodeBench/569,[0.99221426]
fold_1,validate,BigCodeBench/1102,[0.97169256]
fold_1,validate,BigCodeBench/664,[0.9861688]
fold_1,test,BigCodeBench/627,"[0.9960549, 0.9977484, 0.9814451]"
fold_1,test,BigCodeBench/425,"[0.9892604, 0.989119, 0.98687875]"
fold_1,test,BigCodeBench/1021,"[0.9977993, 0.9971888, 0.99700046]"
fold_1,test,BigCodeBench/651,"[0.98702216, 0.99454194, 0.98973274]"
fold_1,test,BigCodeBench/158,"[0.96671957, 0.94266105, 0.94176936]"
fold_1,test,BigCodeBench/90,"[0.99569535, 0.99655735, 0.9970509]"
fold_1,test,BigCodeBench/793,"[0.9928134, 0.9946239, 0.9874512]"
fold_1,test,BigCodeBench/84,"[0.9984081, 0.9980518, 0.9971666]"
fold_1,test,BigCodeBench/474,"[0.9934486, 0.9925102, 0.9933859]"
fold_1,test,BigCodeBench/434,"[0.9956054, 0.9943502, 0.9915171]"
fold_1,test,BigCodeBench/290,"[0.98489773, 0.97626173, 0.9908762]"
fold_1,test,BigCodeBench/1103,"[0.98160505, 0.98220676, 0.99058986]"
fold_1,test,BigCodeBench/1019,"[0.9922161, 0.99732274, 0.9950914]"
fold_1,test,BigCodeBench/387,"[0.99606323, 0.9910227, 0.98942906]"
fold_1,test,BigCodeBench/181,"[0.9952094, 0.9639502, 0.9973758]"
fold_1,test,BigCodeBench/385,"[0.9879762, 0.9850502, 0.9551291]"
fold_1,test,BigCodeBench/463,"[0.98896456, 0.9772946, 0.98177046]"
fold_1,test,BigCodeBench/801,"[0.97954327, 0.9864318, 0.9866001]"
fold_1,test,BigCodeBench/473,"[0.98789424, 0.9872455, 0.99244964]"
fold_1,test,BigCodeBench/800,"[0.9891056, 0.98553, 0.98796695]"
fold_1,test,BigCodeBench/601,"[0.98740447, 0.99076897, 0.988863]"
fold_1,test,BigCodeBench/248,"[0.9874482, 0.9858278, 0.9948052]"
fold_1,test,BigCodeBench/39,"[0.98833054, 0.9854618, 0.9892518]"
fold_1,test,BigCodeBench/44,"[0.9727764, 0.9705981, 0.96427363]"
fold_1,test,BigCodeBench/322,"[0.9837242, 0.9867952, 0.9934503]"
fold_1,test,BigCodeBench/449,"[0.99483925, 0.9883871, 0.99572295]"
fold_1,test,BigCodeBench/94,"[0.9982562, 0.99360186, 0.99767363]"
fold_1,test,BigCodeBench/1004,"[0.9941497, 0.9900521, 0.99336445]"
fold_1,test,BigCodeBench/901,"[0.9548024, 0.9911699, 0.9622343]"
fold_1,test,BigCodeBench/152,"[0.9977367, 0.99678373, 0.9957715]"
fold_1,test,BigCodeBench/765,"[0.9888515, 0.9971394, 0.9924959]"
fold_1,test,BigCodeBench/964,"[0.99693406, 0.9977065, 0.9970867]"
fold_1,test,BigCodeBench/835,"[0.99282146, 0.99258935, 0.99668354]"
fold_1,test,BigCodeBench/1071,"[0.99195635, 0.98578995, 0.9816146]"
fold_1,test,BigCodeBench/570,"[0.9615502, 0.97112536, 0.96369696]"
fold_1,test,BigCodeBench/372,"[0.96092904, 0.96405566, 0.98500454]"
fold_1,test,BigCodeBench/79,"[0.9900923, 0.9931504, 0.98781735]"
fold_1,test,BigCodeBench/1046,"[0.99661624, 0.99159575, 0.99174124]"
fold_1,test,BigCodeBench/6,"[0.9160155, 0.9266248, 0.9529389]"
fold_1,test,BigCodeBench/12,"[0.99525845, 0.98650825, 0.99408925]"
fold_1,test,BigCodeBench/942,"[0.9982985, 0.9963049, 0.99685156]"
fold_1,test,BigCodeBench/65,"[0.9871569, 0.98852396, 0.985371]"
fold_1,test,BigCodeBench/231,"[0.9960732, 0.9953469, 0.9968441]"
fold_1,test,BigCodeBench/1090,"[0.99184155, 0.99247813, 0.99001336]"
fold_1,test,BigCodeBench/576,"[0.9876619, 0.9808204, 0.97182554]"
fold_1,test,BigCodeBench/728,"[0.98537, 0.993241, 0.992294]"
fold_1,test,BigCodeBench/1098,"[0.9907316, 0.98543113, 0.98262566]"
fold_1,test,BigCodeBench/871,"[0.9816449, 0.9803258, 0.99339306]"
fold_1,test,BigCodeBench/503,"[0.9906213, 0.9800806, 0.993232]"
fold_1,test,BigCodeBench/1067,"[0.99395454, 0.9762147, 0.9791842]"
fold_1,test,BigCodeBench/255,"[0.9765167, 0.9632221, 0.9850464]"
fold_1,test,BigCodeBench/468,"[0.93693095, 0.9606097, 0.96820647]"
fold_1,test,BigCodeBench/802,"[0.9682981, 0.98071337, 0.9849731]"
fold_1,test,BigCodeBench/1066,"[0.9948799, 0.9927851, 0.9956165]"
fold_1,test,BigCodeBench/356,"[0.9914143, 0.99462366, 0.9822868]"
fold_1,test,BigCodeBench/457,"[0.94858027, 0.9711624, 0.9824175]"
fold_1,test,BigCodeBench/56,"[0.9877007, 0.97979474, 0.9710612]"
fold_1,test,BigCodeBench/810,"[0.98283935, 0.98318666, 0.99553686]"
fold_1,test,BigCodeBench/324,"[0.985431, 0.9940673, 0.99034244]"
fold_1,test,BigCodeBench/899,"[0.9962013, 0.9976666, 0.99213314]"
fold_1,test,BigCodeBench/1016,"[0.9964299, 0.9940038, 0.9927572]"
fold_1,test,BigCodeBench/235,"[0.99353856, 0.9878838, 0.9926621]"
fold_1,test,BigCodeBench/428,"[0.99052405, 0.9896476, 0.9827275]"
fold_1,test,BigCodeBench/190,"[0.99364376, 0.9842347, 0.9742]"
fold_1,test,BigCodeBench/319,"[0.9898739, 0.99220395, 0.99666595]"
fold_1,test,BigCodeBench/155,"[0.99047816, 0.9892905, 0.99002004]"
fold_1,test,BigCodeBench/31,"[0.97561944, 0.9876512, 0.9847224]"
fold_1,test,BigCodeBench/509,"[0.9952735, 0.99777716, 0.993397]"
fold_1,test,BigCodeBench/564,"[0.98337394, 0.987723, 0.96985763]"
fold_1,test,BigCodeBench/522,"[0.9971565, 0.9903447, 0.9954433]"
fold_1,test,BigCodeBench/267,"[0.99801946, 0.9941208, 0.9968574]"
fold_1,test,BigCodeBench/737,"[0.97672486, 0.96879, 0.9622038]"
fold_1,test,BigCodeBench/723,"[0.991845, 0.9852405, 0.9884932]"
fold_1,test,BigCodeBench/182,"[0.98045635, 0.97636783, 0.99126685]"
fold_1,test,BigCodeBench/378,"[0.99752957, 0.9960331, 0.9979418]"
fold_1,test,BigCodeBench/617,"[0.9899982, 0.9976561, 0.9964775]"
fold_1,test,BigCodeBench/526,"[0.98519343, 0.997156, 0.9971434]"
fold_1,test,BigCodeBench/892,"[0.9872495, 0.99460435, 0.9867812]"
fold_1,test,BigCodeBench/935,"[0.98415446, 0.9766277, 0.9752314]"
fold_1,test,BigCodeBench/242,"[0.99772084, 0.9917794, 0.99783987]"
fold_1,test,BigCodeBench/411,"[0.99507636, 0.9932459, 0.9916818]"
fold_1,test,BigCodeBench/13,"[0.99577236, 0.99892586, 0.99796116]"
fold_1,test,BigCodeBench/264,"[0.99229705, 0.97950685, 0.99174964]"
fold_1,test,BigCodeBench/63,"[0.9955071, 0.9963431, 0.99040425]"
fold_1,test,BigCodeBench/1114,"[0.99549097, 0.99411, 0.99517447]"
fold_1,test,BigCodeBench/1001,"[0.99568427, 0.9870658, 0.9924886]"
fold_1,test,BigCodeBench/725,"[0.9656504, 0.9713721, 0.9747677]"
fold_1,test,BigCodeBench/568,"[0.9881024, 0.9891595, 0.98453456]"
fold_1,test,BigCodeBench/399,"[0.9944451, 0.99414885, 0.9953152]"
fold_1,test,BigCodeBench/1069,"[0.9818671, 0.9789866, 0.9768389]"
fold_1,test,BigCodeBench/429,"[0.9964756, 0.9934665, 0.9937098]"
fold_1,test,BigCodeBench/849,"[0.996002, 0.99336255, 0.98794895]"
fold_1,test,BigCodeBench/66,"[0.9916557, 0.9501514, 0.9695207]"
fold_1,test,BigCodeBench/469,"[0.9948566, 0.9950346, 0.99653304]"
fold_1,test,BigCodeBench/635,"[0.9934814, 0.9917352, 0.9900017]"
fold_1,test,BigCodeBench/329,"[0.9766538, 0.97295403, 0.98633707]"
fold_1,test,BigCodeBench/773,"[0.9927763, 0.99162465, 0.9955612]"
fold_1,test,BigCodeBench/229,"[0.99542654, 0.9965595, 0.997355]"
fold_1,test,BigCodeBench/726,"[0.9829284, 0.9756937, 0.97939575]"
fold_1,test,BigCodeBench/51,"[0.997139, 0.9939466, 0.997511]"
fold_1,test,BigCodeBench/951,"[0.9948144, 0.99479127, 0.9917244]"
fold_1,test,BigCodeBench/476,"[0.96747875, 0.97446376, 0.96478736]"
fold_1,test,BigCodeBench/188,"[0.9764359, 0.98027915, 0.98947823]"
fold_1,test,BigCodeBench/528,"[0.9922797, 0.9795599, 0.99504507]"
fold_1,test,BigCodeBench/582,"[0.996163, 0.99059844, 0.9941267]"
fold_1,test,BigCodeBench/348,"[0.94016296, 0.949028, 0.97542816]"
fold_1,test,BigCodeBench/886,"[0.99317825, 0.9845189, 0.9718101]"
fold_1,test,BigCodeBench/779,"[0.98751795, 0.9871352, 0.9836887]"
fold_1,test,BigCodeBench/241,"[0.9929817, 0.9931905, 0.989504]"
fold_1,test,BigCodeBench/1097,"[0.99843264, 0.9964875, 0.9975359]"
fold_1,test,BigCodeBench/763,"[0.98397875, 0.9933946, 0.99485826]"
fold_1,test,BigCodeBench/620,"[0.99533784, 0.969129, 0.99404544]"
fold_1,test,BigCodeBench/395,"[0.9958244, 0.9939535, 0.99335116]"
fold_1,test,BigCodeBench/618,"[0.9920931, 0.98544866, 0.9821377]"
fold_1,test,BigCodeBench/332,"[0.9863332, 0.99182546, 0.98809636]"
fold_1,test,BigCodeBench/955,"[0.98387396, 0.9800062, 0.9939151]"
fold_1,test,BigCodeBench/1041,"[0.993292, 0.99178416, 0.9839011]"
fold_1,test,BigCodeBench/413,"[0.9915599, 0.98651123, 0.9931121]"
fold_1,test,BigCodeBench/93,"[0.98013794, 0.980872, 0.9883814]"
fold_1,test,BigCodeBench/900,"[0.9879372, 0.9865457, 0.9813144]"
fold_1,test,BigCodeBench/997,"[0.9976462, 0.9982836, 0.9978074]"
fold_1,test,BigCodeBench/1039,"[0.9942568, 0.9962846, 0.99634683]"
fold_1,test,BigCodeBench/443,"[0.99846566, 0.9971242, 0.99238545]"
fold_1,test,BigCodeBench/947,"[0.9935119, 0.9923455, 0.99566954]"
fold_1,test,BigCodeBench/1120,"[0.959561, 0.96151423, 0.9680458]"
fold_1,test,BigCodeBench/885,"[0.95990056, 0.9587127, 0.9720346]"
fold_1,test,BigCodeBench/363,"[0.99540985, 0.9960418, 0.99664927]"
fold_1,test,BigCodeBench/513,"[0.9935589, 0.9894872, 0.9945144]"
fold_1,test,BigCodeBench/172,"[0.9462765, 0.9940299, 0.9915192]"
fold_1,test,BigCodeBench/117,"[0.9965724, 0.9969839, 0.9958974]"
fold_1,test,BigCodeBench/321,"[0.99068856, 0.9912379, 0.9951843]"
fold_1,test,BigCodeBench/115,"[0.9939447, 0.9519062, 0.98183966]"
fold_1,test,BigCodeBench/41,"[0.9879865, 0.980895, 0.9912065]"
fold_1,test,BigCodeBench/8,"[0.9920668, 0.99403274, 0.99172086]"
fold_1,test,BigCodeBench/818,"[0.99519414, 0.99331665, 0.99345237]"
fold_1,test,BigCodeBench/50,"[0.9944457, 0.99675584, 0.98756117]"
fold_1,test,BigCodeBench/125,"[0.99744284, 0.99404657, 0.9971746]"
fold_1,test,BigCodeBench/614,"[0.98636734, 0.9874829, 0.9917927]"
fold_1,test,BigCodeBench/323,"[0.9906018, 0.9945961, 0.9934957]"
fold_1,test,BigCodeBench/317,"[0.9979535, 0.9951207, 0.99525404]"
fold_1,test,BigCodeBench/864,"[0.9900821, 0.96662486, 0.9828236]"
fold_1,test,BigCodeBench/993,"[0.99417394, 0.9877782, 0.9850493]"
fold_1,test,BigCodeBench/1122,"[0.98619616, 0.9904017, 0.98836565]"
fold_1,test,BigCodeBench/383,"[0.98406816, 0.9883168, 0.9821002]"
fold_1,test,BigCodeBench/17,"[0.99323225, 0.9878434, 0.9940468]"
fold_1,test,BigCodeBench/1085,"[0.9795336, 0.98705196, 0.96987677]"
fold_1,test,BigCodeBench/917,"[0.9896457, 0.99417955, 0.99260515]"
fold_1,test,BigCodeBench/1104,"[0.9897169, 0.9723366, 0.9937468]"
fold_1,test,BigCodeBench/511,"[0.9770774, 0.987487, 0.99222726]"
fold_1,test,BigCodeBench/291,"[0.9423579, 0.9436993, 0.96456605]"
fold_1,test,BigCodeBench/798,"[0.98612213, 0.9900662, 0.9801642]"
fold_1,test,BigCodeBench/607,"[0.9670454, 0.9782018, 0.9818951]"
fold_1,test,BigCodeBench/365,"[0.99741423, 0.9980098, 0.9973034]"
fold_1,test,BigCodeBench/256,"[0.9965608, 0.99409306, 0.99727196]"
fold_1,test,BigCodeBench/857,"[0.5354817, 0.98381555, 0.98045427]"
fold_1,test,BigCodeBench/441,"[0.976305, 0.9770391, 0.9931209]"
fold_1,test,BigCodeBench/215,"[0.97340244, 0.97115314, 0.9767958]"
fold_1,test,BigCodeBench/1036,"[0.9962133, 0.9928955, 0.9911268]"
fold_1,test,BigCodeBench/168,"[0.9870191, 0.9736974, 0.9916185]"
fold_1,test,BigCodeBench/775,"[0.9957563, 0.99595094, 0.9879758]"
fold_1,test,BigCodeBench/680,"[0.9888725, 0.9944484, 0.9885124]"
fold_1,test,BigCodeBench/1034,"[0.9787828, 0.9770555, 0.98038775]"
fold_1,test,BigCodeBench/91,"[0.9938557, 0.995928, 0.997538]"
fold_1,test,BigCodeBench/284,"[0.9671799, 0.9549743, 0.97295856]"
fold_1,test,BigCodeBench/75,"[0.9985067, 0.99766076, 0.997007]"
fold_1,test,BigCodeBench/531,"[0.9970896, 0.9950383, 0.995895]"
fold_1,test,BigCodeBench/922,"[0.9995848, 0.9995074, 0.9999229]"
fold_1,test,BigCodeBench/82,"[0.5381125, 0.99772155, 0.9986673]"
fold_1,test,BigCodeBench/102,"[0.99305046, 0.9876194, 0.9910474]"
fold_1,test,BigCodeBench/882,"[0.9863092, 0.9836941, 0.98470855]"
fold_1,test,BigCodeBench/101,"[0.9905351, 0.9937593, 0.99179274]"
fold_1,test,BigCodeBench/940,"[0.9984766, 0.99590504, 0.99021673]"
fold_1,test,BigCodeBench/244,"[0.9914045, 0.9886061, 0.98816484]"
fold_1,test,BigCodeBench/354,"[0.98291194, 0.9828516, 0.9745643]"
fold_1,test,BigCodeBench/10,"[0.99462223, 0.97694206, 0.9939706]"
fold_1,test,BigCodeBench/759,"[0.532477, 0.9820743, 0.9536105]"
fold_1,test,BigCodeBench/222,"[0.9889691, 0.99040234, 0.98680735]"
fold_1,test,BigCodeBench/708,"[0.97951096, 0.97921133, 0.98061264]"
fold_1,test,BigCodeBench/604,"[0.9694643, 0.9570926, 0.97572935]"
fold_1,test,BigCodeBench/943,"[0.9866779, 0.9811722, 0.9961347]"
fold_1,test,BigCodeBench/1025,"[0.99825954, 0.9973837, 0.99079204]"
fold_1,test,BigCodeBench/350,"[0.98934203, 0.9938931, 0.99459153]"
fold_1,test,BigCodeBench/780,"[0.98173857, 0.9833709, 0.9941601]"
fold_1,test,BigCodeBench/804,"[0.9953566, 0.9975171, 0.9964988]"
fold_1,test,BigCodeBench/781,"[0.98636186, 0.99564636, 0.98465407]"
fold_1,test,BigCodeBench/560,"[0.9787058, 0.99458015, 0.9655615]"
fold_1,test,BigCodeBench/745,"[0.96323, 0.9850606, 0.98251915]"
