fold,split,task_id,impl_index,sim
fold_0,test,BigCodeBench/857,2,0.98381555
fold_0,test,BigCodeBench/857,3,0.98045427
fold_0,test,BigCodeBench/441,1,0.976305
fold_0,test,BigCodeBench/441,2,0.9770391
fold_0,test,BigCodeBench/441,3,0.9931209
fold_0,test,BigCodeBench/215,1,0.97340244
fold_0,test,BigCodeBench/215,2,0.97115314
fold_0,test,BigCodeBench/215,3,0.9767958
fold_0,test,BigCodeBench/1036,1,0.9962133
fold_0,test,BigCodeBench/1036,2,0.9928955
fold_0,test,BigCodeBench/1036,3,0.9911268
fold_0,test,BigCodeBench/168,1,0.9870191
fold_0,test,BigCodeBench/168,2,0.9736974
fold_0,test,BigCodeBench/168,3,0.9916185
fold_0,test,BigCodeBench/775,1,0.9957563
fold_0,test,BigCodeBench/775,2,0.99595094
fold_0,test,BigCodeBench/775,3,0.9879758
fold_0,test,BigCodeBench/680,1,0.9888725
fold_0,test,BigCodeBench/680,2,0.9944484
fold_0,test,BigCodeBench/680,3,0.9885124
fold_0,test,BigCodeBench/1034,1,0.9787828
fold_0,test,BigCodeBench/1034,2,0.9770555
fold_0,test,BigCodeBench/1034,3,0.98038775
fold_0,test,BigCodeBench/91,1,0.9938557
fold_0,test,BigCodeBench/91,2,0.995928
fold_0,test,BigCodeBench/91,3,0.997538
fold_0,test,BigCodeBench/284,1,0.9671799
fold_0,test,BigCodeBench/284,2,0.9549743
fold_0,test,BigCodeBench/284,3,0.97295856
fold_0,test,BigCodeBench/75,1,0.9985067
fold_0,test,BigCodeBench/75,2,0.99766076
fold_0,test,BigCodeBench/75,3,0.997007
fold_0,test,BigCodeBench/531,1,0.9970896
fold_0,test,BigCodeBench/531,2,0.9950383
fold_0,test,BigCodeBench/531,3,0.995895
fold_0,test,BigCodeBench/922,1,0.9995848
fold_0,test,BigCodeBench/922,2,0.9995074
fold_0,test,BigCodeBench/922,3,0.9999229
fold_0,test,BigCodeBench/82,1,0.5381125
fold_0,test,BigCodeBench/82,2,0.99772155
fold_0,test,BigCodeBench/82,3,0.9986673
fold_0,test,BigCodeBench/102,1,0.99305046
fold_0,test,BigCodeBench/102,2,0.9876194
fold_0,test,BigCodeBench/102,3,0.9910474
fold_0,test,BigCodeBench/882,1,0.9863092
fold_0,test,BigCodeBench/882,2,0.9836941
fold_0,test,BigCodeBench/882,3,0.98470855
fold_0,test,BigCodeBench/101,1,0.9905351
fold_0,test,BigCodeBench/101,2,0.9937593
fold_0,test,BigCodeBench/101,3,0.99179274
fold_0,test,BigCodeBench/940,1,0.9984766
fold_0,test,BigCodeBench/940,2,0.99590504
fold_0,test,BigCodeBench/940,3,0.99021673
fold_0,test,BigCodeBench/244,1,0.9914045
fold_0,test,BigCodeBench/244,2,0.9886061
fold_0,test,BigCodeBench/244,3,0.98816484
fold_0,test,BigCodeBench/354,1,0.98291194
fold_0,test,BigCodeBench/354,2,0.9828516
fold_0,test,BigCodeBench/354,3,0.9745643
fold_0,test,BigCodeBench/10,1,0.99462223
fold_0,test,BigCodeBench/10,2,0.97694206
fold_0,test,BigCodeBench/10,3,0.9939706
fold_0,test,BigCodeBench/759,1,0.532477
fold_0,test,BigCodeBench/759,2,0.9820743
fold_0,test,BigCodeBench/759,3,0.9536105
fold_0,test,BigCodeBench/222,1,0.9889691
fold_0,test,BigCodeBench/222,2,0.99040234
fold_0,test,BigCodeBench/222,3,0.98680735
fold_0,test,BigCodeBench/708,1,0.97951096
fold_0,test,BigCodeBench/708,2,0.97921133
fold_0,test,BigCodeBench/708,3,0.98061264
fold_0,test,BigCodeBench/604,1,0.9694643
fold_0,test,BigCodeBench/604,2,0.9570926
fold_0,test,BigCodeBench/604,3,0.97572935
fold_0,test,BigCodeBench/943,1,0.9866779
fold_0,test,BigCodeBench/943,2,0.9811722
fold_0,test,BigCodeBench/943,3,0.9961347
fold_0,test,BigCodeBench/1025,1,0.99825954
fold_0,test,BigCodeBench/1025,2,0.9973837
fold_0,test,BigCodeBench/1025,3,0.99079204
fold_0,test,BigCodeBench/350,1,0.98934203
fold_0,test,BigCodeBench/350,2,0.9938931
fold_0,test,BigCodeBench/350,3,0.99459153
fold_0,test,BigCodeBench/780,1,0.98173857
fold_0,test,BigCodeBench/780,2,0.9833709
fold_0,test,BigCodeBench/780,3,0.9941601
fold_0,test,BigCodeBench/804,1,0.9953566
fold_0,test,BigCodeBench/804,2,0.9975171
fold_0,test,BigCodeBench/804,3,0.9964988
fold_0,test,BigCodeBench/781,1,0.98636186
fold_0,test,BigCodeBench/781,2,0.99564636
fold_0,test,BigCodeBench/781,3,0.98465407
fold_0,test,BigCodeBench/560,1,0.9787058
fold_0,test,BigCodeBench/560,2,0.99458015
fold_0,test,BigCodeBench/560,3,0.9655615
fold_0,test,BigCodeBench/745,1,0.96323
fold_0,test,BigCodeBench/745,2,0.9850606
fold_0,test,BigCodeBench/745,3,0.98251915
fold_0,test,BigCodeBench/120,1,0.9909572
fold_0,test,BigCodeBench/120,2,0.9972005
fold_0,test,BigCodeBench/120,3,0.9959179
fold_0,test,BigCodeBench/216,1,0.97433263
fold_0,test,BigCodeBench/216,2,0.9787815
fold_0,test,BigCodeBench/216,3,0.993657
fold_0,test,BigCodeBench/200,1,0.98165935
fold_0,test,BigCodeBench/200,2,0.98309875
fold_0,test,BigCodeBench/200,3,0.99036396
fold_0,test,BigCodeBench/575,1,0.99401426
fold_0,test,BigCodeBench/575,2,0.9821694
fold_0,test,BigCodeBench/575,3,0.9944904
fold_0,test,BigCodeBench/178,1,0.99042416
fold_0,test,BigCodeBench/178,2,0.9911701
fold_0,test,BigCodeBench/178,3,0.9902484
fold_0,test,BigCodeBench/831,1,0.9759289
fold_0,test,BigCodeBench/831,2,0.9834566
fold_0,test,BigCodeBench/831,3,0.9864054
fold_0,test,BigCodeBench/501,1,0.9963043
fold_0,test,BigCodeBench/501,2,0.9978119
fold_0,test,BigCodeBench/501,3,0.9954562
fold_0,test,BigCodeBench/460,1,0.98238975
fold_0,test,BigCodeBench/460,2,0.97410697
fold_0,test,BigCodeBench/460,3,0.9890811
fold_0,test,BigCodeBench/612,1,0.997928
fold_0,test,BigCodeBench/612,2,0.98725003
fold_0,test,BigCodeBench/612,3,0.9944069
fold_0,test,BigCodeBench/654,1,0.9899204
fold_0,test,BigCodeBench/654,2,0.99583864
fold_0,test,BigCodeBench/654,3,0.99532807
fold_0,test,BigCodeBench/613,1,0.99686205
fold_0,test,BigCodeBench/613,2,0.9973226
fold_0,test,BigCodeBench/613,3,0.9931457
fold_0,test,BigCodeBench/1055,1,0.98793423
fold_0,test,BigCodeBench/1055,2,0.9851205
fold_0,test,BigCodeBench/1055,3,0.9953584
fold_0,test,BigCodeBench/174,1,0.99565834
fold_0,test,BigCodeBench/174,2,0.9988898
fold_0,test,BigCodeBench/174,3,0.997838
fold_0,test,BigCodeBench/130,1,0.9913091
fold_0,test,BigCodeBench/130,2,0.98554695
fold_0,test,BigCodeBench/130,3,0.98416597
fold_0,test,BigCodeBench/315,1,0.9918459
fold_0,test,BigCodeBench/315,2,0.9917832
fold_0,test,BigCodeBench/315,3,0.9911315
fold_0,test,BigCodeBench/145,1,0.9961856
fold_0,test,BigCodeBench/145,2,0.9800643
fold_0,test,BigCodeBench/145,3,0.9965205
fold_0,test,BigCodeBench/704,1,0.98936844
fold_0,test,BigCodeBench/704,2,0.99076736
fold_0,test,BigCodeBench/704,3,0.9918345
fold_0,test,BigCodeBench/966,1,0.98720694
fold_0,test,BigCodeBench/966,2,0.97265965
fold_0,test,BigCodeBench/966,3,0.9890672
fold_0,test,BigCodeBench/1008,1,0.99112374
fold_0,test,BigCodeBench/1008,2,0.9855569
fold_0,test,BigCodeBench/1008,3,0.986153
fold_0,test,BigCodeBench/566,1,0.97957146
fold_0,test,BigCodeBench/566,2,0.957787
fold_0,test,BigCodeBench/566,3,0.9817403
fold_0,test,BigCodeBench/574,1,0.9970922
fold_0,test,BigCodeBench/574,2,0.97867274
fold_0,test,BigCodeBench/574,3,0.9954678
fold_0,test,BigCodeBench/278,1,0.9924345
fold_0,test,BigCodeBench/278,2,0.98453736
fold_0,test,BigCodeBench/278,3,0.9889091
fold_0,test,BigCodeBench/521,1,0.98679554
fold_0,test,BigCodeBench/521,2,0.98387116
fold_0,test,BigCodeBench/521,3,0.95962834
fold_0,test,BigCodeBench/471,1,0.99506575
fold_0,test,BigCodeBench/471,2,0.9937164
fold_0,test,BigCodeBench/471,3,0.9836426
fold_0,test,BigCodeBench/590,1,0.9946538
fold_0,test,BigCodeBench/590,2,0.9896417
fold_0,test,BigCodeBench/590,3,0.9829572
fold_0,test,BigCodeBench/83,1,0.9847672
fold_0,test,BigCodeBench/83,2,0.9852103
fold_0,test,BigCodeBench/83,3,0.99676365
fold_0,test,BigCodeBench/615,1,0.992146
fold_0,test,BigCodeBench/615,2,0.9887277
fold_0,test,BigCodeBench/615,3,0.99442524
fold_0,test,BigCodeBench/1125,1,0.9269102
fold_0,test,BigCodeBench/1125,2,0.93064785
fold_0,test,BigCodeBench/1125,3,0.95492524
fold_0,test,BigCodeBench/292,1,0.9855531
fold_0,test,BigCodeBench/292,2,0.9754641
fold_0,test,BigCodeBench/292,3,0.9795083
fold_0,test,BigCodeBench/478,1,0.9944817
fold_0,test,BigCodeBench/478,2,0.98523605
fold_0,test,BigCodeBench/478,3,0.99246633
fold_0,test,BigCodeBench/808,1,0.98554003
fold_0,test,BigCodeBench/808,2,0.9821479
fold_0,test,BigCodeBench/808,3,0.97628444
fold_0,test,BigCodeBench/226,1,0.9863702
fold_0,test,BigCodeBench/226,2,0.9889081
fold_0,test,BigCodeBench/226,3,0.9910754
fold_0,test,BigCodeBench/535,1,0.9955214
fold_0,test,BigCodeBench/535,2,0.9976823
fold_0,test,BigCodeBench/535,3,0.99244523
fold_0,test,BigCodeBench/126,1,0.9876181
fold_0,test,BigCodeBench/126,2,0.98020184
fold_0,test,BigCodeBench/126,3,0.9885632
fold_0,test,BigCodeBench/1084,1,0.99350965
fold_0,test,BigCodeBench/1084,2,0.9937061
fold_0,test,BigCodeBench/1084,3,0.9946493
fold_0,test,BigCodeBench/77,1,0.9835885
fold_0,test,BigCodeBench/77,2,0.98352987
fold_0,test,BigCodeBench/77,3,0.9812012
fold_0,test,BigCodeBench/341,1,0.9929714
fold_0,test,BigCodeBench/341,2,0.9890569
fold_0,test,BigCodeBench/341,3,0.9948426
fold_0,test,BigCodeBench/616,1,0.99703705
fold_0,test,BigCodeBench/616,2,0.99391013
fold_0,test,BigCodeBench/616,3,0.99673724
fold_0,test,BigCodeBench/64,1,0.9924674
fold_0,test,BigCodeBench/64,2,0.98638
fold_0,test,BigCodeBench/64,3,0.9944948
fold_0,test,BigCodeBench/171,1,0.987357
fold_0,test,BigCodeBench/171,2,0.98488605
fold_0,test,BigCodeBench/171,3,0.9807656
fold_0,test,BigCodeBench/214,1,0.991618
fold_0,test,BigCodeBench/214,2,0.99013096
fold_0,test,BigCodeBench/214,3,0.99011034
fold_0,test,BigCodeBench/920,1,0.9956539
fold_0,test,BigCodeBench/920,2,0.9892558
fold_0,test,BigCodeBench/920,3,0.96848875
fold_0,test,BigCodeBench/1054,1,0.98243785
fold_0,test,BigCodeBench/1054,2,0.9927924
fold_0,test,BigCodeBench/1054,3,0.9938013
fold_0,test,BigCodeBench/156,1,0.9946658
fold_0,test,BigCodeBench/156,2,0.98461
fold_0,test,BigCodeBench/156,3,0.9939544
fold_0,test,BigCodeBench/259,1,0.9813774
fold_0,test,BigCodeBench/259,2,0.9670769
fold_0,test,BigCodeBench/259,3,0.9790517
fold_0,test,BigCodeBench/895,1,0.97683585
fold_0,test,BigCodeBench/895,2,0.9712493
fold_0,test,BigCodeBench/895,3,0.98209673
fold_0,test,BigCodeBench/376,1,0.99301744
fold_0,test,BigCodeBench/376,2,0.99505514
fold_0,test,BigCodeBench/376,3,0.98906386
fold_0,test,BigCodeBench/681,1,0.9866781
fold_0,test,BigCodeBench/681,2,0.98304343
fold_0,test,BigCodeBench/681,3,0.97882533
fold_0,test,BigCodeBench/717,1,0.9935274
fold_0,test,BigCodeBench/717,2,0.99056834
fold_0,test,BigCodeBench/717,3,0.99692726
fold_0,test,BigCodeBench/626,1,0.9889942
fold_0,test,BigCodeBench/626,2,0.9910615
fold_0,test,BigCodeBench/626,3,0.99411297
fold_0,test,BigCodeBench/645,1,0.9966356
fold_0,test,BigCodeBench/645,2,0.9704113
fold_0,test,BigCodeBench/645,3,0.9826237
fold_0,test,BigCodeBench/186,1,0.9917094
fold_0,test,BigCodeBench/186,2,0.9864562
fold_0,test,BigCodeBench/186,3,0.9863506
fold_0,test,BigCodeBench/789,1,0.99220383
fold_0,test,BigCodeBench/789,2,0.9893623
fold_0,test,BigCodeBench/789,3,0.9891643
fold_0,test,BigCodeBench/221,1,0.9845124
fold_0,test,BigCodeBench/221,2,0.9866303
fold_0,test,BigCodeBench/221,3,0.98915577
fold_0,test,BigCodeBench/904,1,0.9821851
fold_0,test,BigCodeBench/904,2,0.9770202
fold_0,test,BigCodeBench/904,3,0.968554
fold_0,test,BigCodeBench/506,1,0.978395
fold_0,test,BigCodeBench/506,2,0.9731701
fold_0,test,BigCodeBench/506,3,0.9780432
fold_0,test,BigCodeBench/663,1,0.97498566
fold_0,test,BigCodeBench/663,2,0.98722756
fold_0,test,BigCodeBench/663,3,0.97732836
fold_0,test,BigCodeBench/20,1,0.99441826
fold_0,test,BigCodeBench/20,2,0.94192106
fold_0,test,BigCodeBench/20,3,0.9705657
fold_0,test,BigCodeBench/926,1,0.9956014
fold_0,test,BigCodeBench/926,2,0.98877853
fold_0,test,BigCodeBench/926,3,0.9937608
fold_0,test,BigCodeBench/1033,1,0.9898553
fold_0,test,BigCodeBench/1033,2,0.97086287
fold_0,test,BigCodeBench/1033,3,0.99267226
fold_0,test,BigCodeBench/35,1,0.97699434
fold_0,test,BigCodeBench/35,2,0.97051716
fold_0,test,BigCodeBench/35,3,0.9710647
fold_0,test,BigCodeBench/374,1,0.9973593
fold_0,test,BigCodeBench/374,2,0.99265337
fold_0,test,BigCodeBench/374,3,0.9913607
fold_0,test,BigCodeBench/26,1,0.9973894
fold_0,test,BigCodeBench/26,2,0.9703466
fold_0,test,BigCodeBench/26,3,0.9807063
fold_0,test,BigCodeBench/55,1,0.98125553
fold_0,test,BigCodeBench/55,2,0.9950782
fold_0,test,BigCodeBench/55,3,0.98401976
fold_0,test,BigCodeBench/638,1,0.9950324
fold_0,test,BigCodeBench/638,2,0.99408686
fold_0,test,BigCodeBench/638,3,0.9945097
fold_0,test,BigCodeBench/716,1,0.9918925
fold_0,test,BigCodeBench/716,2,0.98991853
fold_0,test,BigCodeBench/716,3,0.99369204
fold_0,test,BigCodeBench/80,1,0.9984013
fold_0,test,BigCodeBench/80,2,0.9970321
fold_0,test,BigCodeBench/80,3,0.9957577
fold_0,test,BigCodeBench/257,1,0.9674534
fold_0,test,BigCodeBench/257,2,0.960248
fold_0,test,BigCodeBench/257,3,0.9832598
fold_0,test,BigCodeBench/191,1,0.9949735
fold_0,test,BigCodeBench/191,2,0.99273837
fold_0,test,BigCodeBench/191,3,0.99103856
fold_0,test,BigCodeBench/706,1,0.98805577
fold_0,test,BigCodeBench/706,2,0.98707235
fold_0,test,BigCodeBench/706,3,0.99677396
fold_0,test,BigCodeBench/274,1,0.9983612
fold_0,test,BigCodeBench/274,2,0.99369884
fold_0,test,BigCodeBench/274,3,0.9974091
fold_0,test,BigCodeBench/1111,1,0.99637437
fold_0,test,BigCodeBench/1111,2,0.99747324
fold_0,test,BigCodeBench/1111,3,0.98236823
fold_0,test,BigCodeBench/135,1,0.9951703
fold_0,test,BigCodeBench/135,2,0.98993814
fold_0,test,BigCodeBench/135,3,0.9980433
fold_0,test,BigCodeBench/812,1,0.9923158
fold_0,test,BigCodeBench/812,2,0.9920027
fold_0,test,BigCodeBench/812,3,0.99230534
fold_0,test,BigCodeBench/131,1,0.9913091
fold_0,test,BigCodeBench/131,2,0.9904621
fold_0,test,BigCodeBench/131,3,0.98416597
fold_0,test,BigCodeBench/636,1,0.9893104
fold_0,test,BigCodeBench/636,2,0.98973405
fold_0,test,BigCodeBench/636,3,0.9848377
fold_0,test,BigCodeBench/234,1,0.99789584
fold_0,test,BigCodeBench/234,2,0.99268675
fold_0,test,BigCodeBench/234,3,0.99670154
fold_0,test,BigCodeBench/711,1,0.95124996
fold_0,test,BigCodeBench/711,2,0.9725343
fold_0,test,BigCodeBench/711,3,0.9945179
fold_0,test,BigCodeBench/814,1,0.98662883
fold_0,test,BigCodeBench/814,2,0.9907655
fold_0,test,BigCodeBench/814,3,0.9914076
fold_0,test,BigCodeBench/921,1,0.99624914
fold_0,test,BigCodeBench/921,2,0.99583995
fold_0,test,BigCodeBench/921,3,0.99652433
fold_0,test,BigCodeBench/1093,1,0.9804558
fold_0,test,BigCodeBench/1093,2,0.973165
fold_0,test,BigCodeBench/1093,3,0.9203757
fold_0,test,BigCodeBench/227,1,0.99459094
fold_0,test,BigCodeBench/227,2,0.99240386
fold_0,test,BigCodeBench/227,3,0.9928656
fold_0,test,BigCodeBench/1112,1,0.99023044
fold_0,test,BigCodeBench/1112,2,0.9912022
fold_0,test,BigCodeBench/1112,3,0.98857725
fold_0,test,BigCodeBench/610,1,0.9825157
fold_0,test,BigCodeBench/610,2,0.97909886
fold_0,test,BigCodeBench/610,3,0.98448944
fold_0,test,BigCodeBench/305,1,0.9979563
fold_0,test,BigCodeBench/305,2,0.996444
fold_0,test,BigCodeBench/305,3,0.9930678
fold_0,test,BigCodeBench/799,1,0.9979063
fold_0,test,BigCodeBench/799,2,0.9764211
fold_0,test,BigCodeBench/799,3,0.99630535
fold_0,test,BigCodeBench/518,1,0.9808364
fold_0,test,BigCodeBench/518,2,0.97978115
fold_0,test,BigCodeBench/518,3,0.9796767
fold_0,test,BigCodeBench/211,1,0.98012686
fold_0,test,BigCodeBench/211,2,0.99421114
fold_0,test,BigCodeBench/211,3,0.97728616
fold_0,test,BigCodeBench/579,1,0.99259317
fold_0,test,BigCodeBench/579,2,0.9956116
fold_0,test,BigCodeBench/579,3,0.99673903
fold_0,test,BigCodeBench/121,1,0.995978
fold_0,test,BigCodeBench/121,2,0.98634565
fold_0,test,BigCodeBench/121,3,0.99726677
fold_0,test,BigCodeBench/657,1,0.99523807
fold_0,test,BigCodeBench/657,2,0.9966127
fold_0,test,BigCodeBench/657,3,0.9980067
fold_0,test,BigCodeBench/422,1,0.99581945
fold_0,test,BigCodeBench/422,2,0.99267423
fold_0,test,BigCodeBench/422,3,0.9958893
fold_0,test,BigCodeBench/1042,1,0.9901251
fold_0,test,BigCodeBench/1042,2,0.9827173
fold_0,test,BigCodeBench/1042,3,0.99635124
fold_0,test,BigCodeBench/424,1,0.9955714
fold_0,test,BigCodeBench/424,2,0.9980074
fold_0,test,BigCodeBench/424,3,0.99151474
fold_0,test,BigCodeBench/74,1,0.9949436
fold_0,test,BigCodeBench/74,2,0.9907084
fold_0,test,BigCodeBench/74,3,0.9933571
fold_0,test,BigCodeBench/486,1,0.99189854
fold_0,test,BigCodeBench/486,2,0.99130124
fold_0,test,BigCodeBench/486,3,0.9927266
fold_0,test,BigCodeBench/821,1,0.9860866
fold_0,test,BigCodeBench/821,2,0.99217874
fold_0,test,BigCodeBench/821,3,0.99035573
fold_0,test,BigCodeBench/111,1,0.9722538
fold_0,test,BigCodeBench/111,2,0.9723883
fold_0,test,BigCodeBench/111,3,0.9750101
fold_0,test,BigCodeBench/655,1,0.97674435
fold_0,test,BigCodeBench/655,2,0.98706007
fold_0,test,BigCodeBench/655,3,0.975849
fold_0,test,BigCodeBench/452,1,0.9917251
fold_0,test,BigCodeBench/452,2,0.9822404
fold_0,test,BigCodeBench/452,3,0.9930767
fold_0,test,BigCodeBench/888,1,0.9708286
fold_0,test,BigCodeBench/888,2,0.949669
fold_0,test,BigCodeBench/888,3,0.96505046
fold_0,test,BigCodeBench/1058,1,0.995246
fold_0,test,BigCodeBench/1058,2,0.9939595
fold_0,test,BigCodeBench/1058,3,0.99461615
fold_0,test,BigCodeBench/1068,1,0.9979674
fold_0,test,BigCodeBench/1068,2,0.9959564
fold_0,test,BigCodeBench/1068,3,0.9958107
fold_0,test,BigCodeBench/494,1,0.9936173
fold_0,test,BigCodeBench/494,2,0.9966444
fold_0,test,BigCodeBench/494,3,0.994574
fold_0,test,BigCodeBench/1082,1,0.9749305
fold_0,test,BigCodeBench/1082,2,0.9778267
fold_0,test,BigCodeBench/1082,3,0.9862492
fold_0,test,BigCodeBench/910,1,0.9793141
fold_0,test,BigCodeBench/910,2,0.97600853
fold_0,test,BigCodeBench/910,3,0.9763789
fold_0,test,BigCodeBench/29,1,0.9962424
fold_0,test,BigCodeBench/29,2,0.9797952
fold_0,test,BigCodeBench/29,3,0.993595
fold_0,test,BigCodeBench/105,1,0.9957195
fold_0,test,BigCodeBench/105,2,0.9902164
fold_0,test,BigCodeBench/105,3,0.9946944
fold_0,test,BigCodeBench/1121,1,0.959561
fold_0,test,BigCodeBench/1121,2,0.96272856
fold_0,test,BigCodeBench/1121,3,0.9697247
fold_0,test,BigCodeBench/771,1,0.9896538
fold_0,test,BigCodeBench/771,2,0.9913274
fold_0,test,BigCodeBench/771,3,0.9916742
fold_0,test,BigCodeBench/661,1,0.98353887
fold_0,test,BigCodeBench/661,2,0.9712478
fold_0,test,BigCodeBench/661,3,0.9758935
fold_0,test,BigCodeBench/298,1,0.99357677
fold_0,test,BigCodeBench/298,2,0.99071914
fold_0,test,BigCodeBench/298,3,0.99005175
fold_0,test,BigCodeBench/915,1,0.99789286
fold_0,test,BigCodeBench/915,2,0.99547017
fold_0,test,BigCodeBench/915,3,0.99693125
fold_0,test,BigCodeBench/1139,1,0.9890358
fold_0,test,BigCodeBench/1139,2,0.99162805
fold_0,test,BigCodeBench/1139,3,0.9905571
fold_0,test,BigCodeBench/177,1,0.98544323
fold_0,test,BigCodeBench/177,2,0.98639035
fold_0,test,BigCodeBench/177,3,0.9884143
fold_0,test,BigCodeBench/996,1,0.94605017
fold_0,test,BigCodeBench/996,2,0.9516603
fold_0,test,BigCodeBench/996,3,0.9518366
fold_0,test,BigCodeBench/599,1,0.98526406
fold_0,test,BigCodeBench/599,2,0.99251693
fold_0,test,BigCodeBench/599,3,0.9700893
fold_0,test,BigCodeBench/250,1,0.9803712
fold_0,test,BigCodeBench/250,2,0.97176486
fold_0,test,BigCodeBench/250,3,0.9723393
fold_0,test,BigCodeBench/558,1,0.9885716
fold_0,test,BigCodeBench/558,2,0.98958933
fold_0,test,BigCodeBench/558,3,0.9807814
fold_0,test,BigCodeBench/183,1,0.9911717
fold_0,test,BigCodeBench/183,2,0.9954208
fold_0,test,BigCodeBench/183,3,0.99412495
fold_0,test,BigCodeBench/346,1,0.98972315
fold_0,test,BigCodeBench/346,2,0.9909717
fold_0,test,BigCodeBench/346,3,0.99272984
fold_0,test,BigCodeBench/433,1,0.9903133
fold_0,test,BigCodeBench/433,2,0.9921835
fold_0,test,BigCodeBench/433,3,0.99334395
fold_0,test,BigCodeBench/205,1,0.98865056
fold_0,test,BigCodeBench/205,2,0.98814297
fold_0,test,BigCodeBench/205,3,0.9896721
fold_0,test,BigCodeBench/952,1,0.9912398
fold_0,test,BigCodeBench/952,2,0.99773264
fold_0,test,BigCodeBench/952,3,0.99595344
fold_0,test,BigCodeBench/271,1,0.9905187
fold_0,test,BigCodeBench/271,2,0.9922843
fold_0,test,BigCodeBench/271,3,0.99125254
fold_0,test,BigCodeBench/70,1,0.98259145
fold_0,test,BigCodeBench/70,2,0.98013115
fold_0,test,BigCodeBench/70,3,0.98021543
fold_0,test,BigCodeBench/1073,1,0.9880785
fold_0,test,BigCodeBench/1073,2,0.9667704
fold_0,test,BigCodeBench/1073,3,0.9756506
fold_0,test,BigCodeBench/972,1,0.9831475
fold_0,test,BigCodeBench/972,2,0.9798466
fold_0,test,BigCodeBench/972,3,0.99469584
fold_0,test,BigCodeBench/541,1,0.99202603
fold_0,test,BigCodeBench/541,2,0.9903072
fold_0,test,BigCodeBench/541,3,0.99845374
fold_0,test,BigCodeBench/851,1,0.98479724
fold_0,test,BigCodeBench/851,2,0.9916538
fold_0,test,BigCodeBench/851,3,0.9672507
fold_0,test,BigCodeBench/611,1,0.97616297
fold_0,test,BigCodeBench/611,2,0.9824744
fold_0,test,BigCodeBench/611,3,0.9917236
fold_0,test,BigCodeBench/1129,1,0.9854471
fold_0,test,BigCodeBench/1129,2,0.98009115
fold_0,test,BigCodeBench/1129,3,0.9839376
fold_0,test,BigCodeBench/484,1,0.99325264
fold_0,test,BigCodeBench/484,2,0.9920578
fold_0,test,BigCodeBench/484,3,0.99422723
fold_0,test,BigCodeBench/1116,1,0.99232507
fold_0,test,BigCodeBench/1116,2,0.9935768
fold_0,test,BigCodeBench/1116,3,0.99625385
fold_0,test,BigCodeBench/995,1,0.99693775
fold_0,test,BigCodeBench/995,2,0.9898437
fold_0,test,BigCodeBench/995,3,0.98241353
fold_0,test,BigCodeBench/458,1,0.98669714
fold_0,test,BigCodeBench/458,2,0.99348545
fold_0,test,BigCodeBench/458,3,0.9864835
